1.1298539638519287,3.396190582425142,57.142857142857146,0
7.297643184661865,2.493107900241805,60.301507537688444,0
13.519949197769165,1.45294619200528,64.42376521116678,0
19.7148540019989,2.1603958976085798,65.16679596586502,1
25.926375150680542,4.968270027328309,71.58836689038031,1
32.113032817840576,1.9895710335323555,70.07299270072993,1
38.295480728149414,1.7178017740537088,71.17934403349616,1
44.48606491088867,1.7524415721610043,67.79661016949153,1
50.698060035705566,2.3488527235178993,72.49466950959489,1
56.89631700515747,2.8340695602895765,72.78241091736163,1
63.09580588340759,1.831687791450289,69.11447084233261,1
69.32756423950195,1.616033948219379,69.01509705248023,1
75.52222204208374,1.2800916472557606,65.54989075018209,0
81.66946935653687,0.8473917416307878,61.17989803350328,0
87.91058874130249,1.2742162582117769,61.583577712609966,0
94.10206842422485,1.0474144039474687,60.17191977077364,0
100.30536365509033,1.5454114147679434,59.58747135217723,0
106.55083131790161,1.8809740750795465,59.8159509202454,0
112.8048403263092,1.5330069222916218,62.82722513089005,0
118.99293613433838,2.098191520139386,66.42066420664206,1
125.2028419971466,3.154259770099348,62.639821029082775,0
131.37380361557007,2.218537399693886,62.360801781737194,0
137.59075617790222,2.734766265516221,58.95691609977324,0
143.83000349998474,3.2207854211036744,62.59314456035768,0
150.0391330718994,3.962043811140204,61.708860759493675,0
156.24712491035461,3.2456733907095545,57.05925384052671,0
162.439147233963,3.0194780939660126,60.21505376344086,0
168.64405822753906,1.4439234547750086,60.869565217391305,0
174.81415939331055,1.9801596035599185,64.71494607087827,0
181.03374314308167,5.306271809820906,69.97084548104957,1
187.28972482681274,2.313220616854994,69.71677559912854,1
193.5333263874054,1.9213637365458613,70.95343680709534,1
199.73569107055664,1.969670931404515,68.13020439061317,1
205.97694540023804,2.2059482763095075,72.45283018867924,1
212.2428114414215,2.742754806740656,72.49466950959489,1
218.41575145721436,2.1042643809410424,69.06474820143885,1
224.6002209186554,1.8063826753112355,70.17543859649123,1
230.8403832912445,1.1448457868410955,66.16126809097175,0
237.02818870544434,0.8619296091819695,61.224489795918366,0
243.2551646232605,1.035416917057676,61.94690265486726,0
249.43737149238586,1.1222424884171454,60.562364816149966,0
255.68631386756897,1.780630836806025,60.78147612156295,0
261.92931056022644,1.7517856915016397,60.0,0
268.11406803131104,1.4428688211811627,62.82722513089005,0
274.30625200271606,1.881609342185766,66.32277081798084,1
280.5540461540222,3.020598081297939,62.54653760238272,0
286.7396559715271,2.0850206262063624,62.40713224368499,0
